timestamp,active_window,highlight,ocr_text
2026-06-14T21:03:45,laptop monitering - File Explorer,boo menteing x | © 5% © (> THRE > Wedom te) > top meting > Sat ep erg a | ww % O @Q@ @ OB Wson-~ BVew- ve Oo | ‘Lvowicess # | Mame . ate moses Type ee,"boo menteing x | © 5% © (> THRE > Wedom te) > top meting > Sat ep erg a | ww % O @Q@ @ OB Wson-~ BVew- ve Oo | ‘Lvowicess # | Mame . ate moses Type ee | Bevan # Macey esate — Mmenedco.—88e8 | eons | Sone eeaatiee owned. eb | eu. |i raeeamied —omnecte 78 | : * Bopp tauncher 12-06-2026 1715, ‘Python File (no co 18K | an Baer peariernt | enone —_ eeeaatien nominate 78 | Ley WE ceanjog 13-06-2026 1711 “Microsoft Excel Co.- omKs | CIS Bi ccaner 12-06-2026 1812 ‘Python Source File or | al B contig. 12-06-2026 1812 ‘Python Source File 3K8 | teeicsens? | ono eens emia $08 | Basse ME Laptop Monitor 12-06-2026 1715, Weedows Baton File 1K8 | Bon eeeaciied —pomimate 38 | > mevmonsat| Rimmer pean — ontrack | > moweecnat|| pie mie a fst oD | > pac Braue Cer eee | 3f Qe Ca Ete | io Bem crs con | ae B sure nacre Car GSE oD | Sg! Bao raeeased —pomnete eb | BB 5104. modet pt 21-05-2006 1500 PKL File 388 | 2 Stereo! [Dvokmmay BRR RTT Tonnes] | ZFQog@Go0evPomedaGCeravs 200 eHO ie"
2026-06-14T21:03:51,,"me regen | Monge! oy | sumxcr Noi, | «mucin, venents! astrp! prc Pet Po Product Pro apart (use astaat work X worksimm | Fle Edt View Wess prs eae | 12","me regen | Monge! oy | sumxcr Noi, | «mucin, venents! astrp! prc Pet Po Product Pro apart (use astaat work X worksimm | Fle Edt View Wess prs eae | 12:22 ~ 12:22 [Leanume} [LeaWNG] Learning & Development (aos) brave | 15 sn 05-Letcoderote x + inweanis (50 X | | 12:22 — 12:25"" [LEARNING] [LEARUING] Learning & Development (3m 25) Brave | \—(e (tere 2: hat 1s Deadock| We (4 toto | 12:30 ~ 12:30 [LEARIING] [LEAWING] Learning & Development (10s) Brave | (ete 2: what is Deadock| me | Mito conbi | 12:32 — 12:34 [LEARUNG) [LEARUING] Learning & Development (1m 155) Chrome | 56 Laptop noutton | search window thes, hy | Tt looks like you spent most of your tine learning and developing your skills, with a focus on combinatorics and deadlock concepts. You | watched YouTube videos on these topics, including. lessons from MSO, and explored related problems on LeetCode. You also briefly worked on | Coding exercises, specifically a problem related to deadlock. | Your tine was split mostly between Learning and development, with about 1 hour and 11 minutes spent on this, and only about 2 minutes | Spent on actual coding. There were no meetings, so it was a solo work session. | The sequence of activities mas a bit choppy, with many context switches between different resources and topics. You'd watch a video, then | ‘quickly switch to a coding exercise, and then jump back to learning again. This might have made it hard to dive deep into any one topic. | (ne thing that stands out is that you seemed to struggle to stay focused on coding, with most of your time spent on learning and watching, | videos. This might indicate that you're still building your foundation in these areas, which is totally Fine. | For your next session, try to set aside 2 dedicated block of time for coding, without any distractions or context switches. This will help | you make progress on actual problems and exercises, and reinforce your learning. | wos8.cae oy | 09 NB eaw"
2026-06-14T21:03:52,work_summary.txt - Notepad,"1 botoe entering x + | « 4% © D> TWisPC > Windows (C) > laptop monterng > Sere lptop moniteing a | One % © — ++ - gy Pein | ; ~ 4 MULE, Deiat aig — pa","1 botoe entering x + | « 4% © D> TWisPC > Windows (C) > laptop monterng > Sere lptop moniteing a | One % © — ++ - gy Pein | ; ~ 4 MULE, Deiat aig — pa Post Pr Prodi Fo Import astat we XC) worksimm b+ | nn Fle eae My ey BTS 0 BYR | 12:00 — 12:40” [Lewis] [EARNING] Learning 8 Development (2m 475) chrone | Brae + ‘7X Unsbleto generate te-cass | @ cle n | use + 12:10 — 12:15 [LeawuNa) [LEARING] Learning & Development (an 165) Brave | 0 ontccre 2: what Ledessocel ns A A nrok | Wivien + 12:15 — 12:15 [coomNs) [COOING] Coding (21s) Brave | 1 tect 2 what 1s Deadock| He (4 tro to | | monone 42:15 — 12:16 [LEARNING] [LEAMUTNG] Learning & Development (44s) Brave | Cen 6 — Texecure 2 hat 15 Deadock| he (4 toto | oy 12:16 — 12:16 [coors] [CoOING] Coding (12s) Brave | te ace monte | here 2: shat dsdendock| He (trot cont | [Leawuno} [Leathe] Learning & Development (4m 375) Quick settings [be] | ma 252025000 22 — 12:22 [LEARNING] [LEAKING] Learning & Developeent (40s) Brave | 15 sn 05-letcoderote x + inweanis (50 % | | 12:22 — 12:25"" [LEARNING] [LEARUING] Learning & Development (3m 25) Brave | (Ge (tere 2: that 15 Deadock| We (4 toto | 30 — 12:30 [LEARUING] [LEARIING] Learning & Development (105) Brave | (ete 2: what 1s Deadock| me | Mito conbi | 12:32 — 12:34"" [LEARUNG) [LEARUING] Learning & Development (1m 155) Chrome | 56 Laptop noutton | search window thes, hy | > Imcesvecavss| fpiman.duset Tt Looks Like you spent most of your time learning and developing your skills, with a focus on combinatorics and deadlock concepts. You | Drcaove Watched YouTube videos on these topics, including. lessons from MSO, and explored related problems on LeetCode. You also briefly worked on | > mica Coding exercises, specifically a problem related to deadlock. | ace cond es | Your tine was split nostly between learning and development, with about 1 hour and 11 minutes spent on this, and only about 2 minutes | sexo mes ec! poe | 2) (sa cate 47282 chance Pn ot 0% Window unre | Bswrerasn. Et ca | v mmsrc : | se Bsc noseins zrosamsrson rie noe | Bi von sunny 1306520061817 Tet Document ery | rans | them selec $0318 | as"
2026-06-14T21:03:54,work_summary.txt - Notepad,"1 botoe entering x + | « 4% © D> TWisPC > Windows (C) > laptop monterng > Sere lptop moniteing a | One % © ® — ++ - gy Pein | 7 aC 4 MULE, Deiat aig —","1 botoe entering x + | « 4% © D> TWisPC > Windows (C) > laptop monterng > Sere lptop moniteing a | One % © ® — ++ - gy Pein | 7 aC 4 MULE, Deiat aig — pa Post Pr Prodi Fo Import astat we XC) worksimm b+ | . Fle edt View Wy mY BTS © B® | Oesan5 2 ‘10:44 — 10:45 [LEARNING] [LEARUING) Learning & Development (115) File explorer | Cres 6 0.0.08 sn sver- | 00 preire) | teveanne | 46 — 11:07 [LEARING] [LEARNING] Learning & Development (208 405) chrose | use + Sse nkcemint | = 9 x | € > 0.5 youtubecon | 41:07 ~ 1110"" [LEAWUNG] [LEAWING] Learning & Developeent (2m 46s) chrome | | Wien + V0 comesonsfromso. Ax + Hhkenisi Xx | - 5 11 — 111 [LeARUNG] [LEARNING] Learning & Development (385) eave | ED Lecture ai: what is Deadlock | necessary | Bain + suit = 1:11 [eooine] [Coomé] coding (158) Brave | =~ Gyouluben ‘combinatorics Teetcode x Q | icp monte sus — 1116"" [LEAWUNG] [LEAWING] Learning & Developeent (4 15) chrome | 0 comtesoa rom WD. Ox + Phikemins x | = | te 25 2028004 susie ~ 1117 [Learn] [LEAWING] Learning & Developeent (3m 225) chrome | meroicnonse by + crate 6"" | olise knows; Richarison | 17 « 11:18 [Lesttno] [LEAWING] Learning & Developrent (265) Quick settings [be] | me sso 18 — 11:22 [LEAWING] [LEARUING] Learning & Development (2m 595) Chose | 0 comesonsfromso. Ax + HkGemisi Xx | saias — 11:26 [co0mNe} [CODING] coding (1m 35) Brave | soe 81) = youbeconfenitteoch auryconbine | > meomorsst 11:26 ~ 11:90 [Lean] [LEAWING] Learning & Developeent (2m 20s) brave | > Oeen| Cee 2 5 deadock [6 Pitot Combinatorics) + | 11:30 ~ 11:30"" [LEARUNG} [LEAWNG] Learning & Developrent (235) chose | > ema Brcxome “CE. opt mentor een 9x 160 lon oh | 1u:3e ~ 11:90 (LeATun} [LEARUING] Learning & Developaent (285) chose | > @onive FB cont 10) unatieto generate tee x | (Ba notced | se. sep. andyn 11:32 — 12:35 “TLEARIING] TLEARITNGT Learnine & Develoosent (im 448). chrone | a coon Bowen tnsaesiom 2:2eancen Pinte 1 Windows RL ue | Oss ttt 20526500 pete awe | 27m | em secs 503% | as"
2026-06-14T21:03:55,work_summary.txt - Notepad,1 botoe entering x + | « © D> TWePC > Windows (C) > loptop montrng > Search top monitesing a | Onn % © ® — ++ ~ oo x eee | ; = Be 6 meine; teint sstts,"1 botoe entering x + | « © D> TWePC > Windows (C) > loptop montrng > Search top monitesing a | Onn % © ® — ++ ~ oo x eee | ; = Be 6 meine; teint ssttsl patie Padi Poste kmpatiine sant (wa wom b+ | omnes # acing SE an pm mn ON pt we oe Sat an ny te ee wg am es © | = 7 “oitng sis, iTS great at you're Learning now concep, but i0°S aso inportant to oppiy tom to real prabieas. | On. 3 or your next session, 1°d suggest setting aside a dedicated block of tine to work on a specific coding problen, like a Leetcode | challenge. ‘try to minimize context switches and stay focused on the problem at hand. This will help you build your coding miscles and | | a 5 reinforce the concepts you've been learning | © 2026-06-19 1236 | 18:40 > 23K | 25 sessions | Bain + {Testy Learning & Developacnt? ih tim | [Coon] Coding: 1m 5s | tcp monte scravery vaneune | we 18:40 ~ 18:40 [LEARNING] [LEAWUING] Learning & Development (35) chrome | = @ Laptop nouttoR | search window ties, | "" [LEAWUING] [LEARUING) Learning & Development (15h 49m) Laptop Monitor (bs) | 30 — 10:31 [LEARUING} [LEARIING] Learning & Development (295) Chrome | 0 Com Lenny Pep Guatic OX + | Phkcenink | 20:31 — 10:31 [LEARING] [LEARUING] Learning & Development (6s) File Explorer | > @® » WLsPC > Windows) > laptop monte | 10:31 ~ 10:31 [LEANING] [LEAWING] Learning & Development (7s) chrove | > mene coust| MM prmay.buset 10:31 — 10:32 [LEARNING] [LEARNING] Learning & Development (1m 14s) Chrome | . on teny Pep emi x + oli6n) ~ 0 x | © | > Be mccn exo 10:32 — 10:35 [LEARNG] [LEARUING] Learning & Development (2m 415) Chrome | BO cond es | sexo mes | 2) come 12sec 10% Windows unre | a Oat oe a eau | Ewan sre reoeamsiet2 _Pyoansouce ile a | Oss ttt zrosamsrson rie noe | DS Neneure i vorksunnny 1306520061817 Tet Document ery | rans | them selec $0318 | as"
2026-06-14T21:03:56,work_summary.txt - Notepad,1 tos moneing x + | © 5 © D> TPC > Windows(C) > laptop monitring > Search ptop moiteing | ; ~ Bo smucunas votents astep! pace Pott Po Pott Po Snpetuee,"1 tos moneing x + | © 5 © D> TPC > Windows(C) > laptop monitring > Search ptop moiteing | ; ~ Bo smucunas votents astep! pace Pott Po Pott Po Snpetuee asttt wok X were + | O Q Fle Edt View My ey BTS 0 BYR | rcs # 1 Looks Like you spent most of your tine Learning and developing your skills, with a focus on combinatorics and deadlock handling. You | Que + Bowver watched several Youtube videos on these topics, including lessons fron M0 and a lecture on deadlock. You also briefly worked on 8 | 5 eetcode problen, tut your coding sessions were quite short, totaling only about 2 minites, | ven + | ut procese, YOU tine was split mostly between Learning and development, with about 51 minutes spent on this, and just a few minutes spent coding. | monone There were no meetings, 50 you had 2 pretty focused block of tine to work on Your skills. | Doster + 1 notice that you had a few context switches, jumping between different YouTube videos and briefly opening File Explorer. However, you | : FBccnioo aso had some Tonger focused blocks, like the 20-minute session where you watched a video on combinatorics. | Bccwe one thing that stands out to we is that you might be spending 2 bit too mich time watching videos and not enough time practicing your | meescione | ong coding Skills, 115 great that you're learning new concepts, but it's also important to apply then to real problems, | Memicsons® | Massoous For your next session, I'd suggest setting aside a dedicated block of tine to work on a specific coding problen, like 2 Leetcode | meena muvtopvone Challenge. Try to minimize context switches and stay focused on the problen at hand. This will help you build your coding muscles and | reinforce the concepts you've been learning | > mmcoucorsst| Bi nomor (© 2026-06-13 12336 | W340 > 12334 | 25 sessions | 5 meceaneconss | Mpimay mcr (HEADING) Learning & Developeent: 1h an | [COOING] Coding: 1m 5s | > ema Brcsove erivnry ramet ane | 18:40 [LEAWUING] [LEARUING] Learning & Development (5s) chrone | Se. cn nc (6 Laptop wowTOR | Search window thes, h | o Rico andsye —-WE® sesstessteeteress 10:30 (LEADING) (LEACHING Learning & Development (25h 49m) Laptop Monitor (be) | DOR tnsaesiom 02S2emnce Pinto 18 Windows EU ue | ae 20526500 pete awe"
2026-06-14T21:04:08,work_summary.txt - Notepad,"1 botoe entering x + | « 4% D> THiePC > Windows’) > lptop monteing > Search laptop monitrng a | Onw- X © ye - eee | ; = Be ¢ smcine, tetinsh astesl pa","1 botoe entering x + | « 4% D> THiePC > Windows’) > lptop monteing > Search laptop monitrng a | Onw- X © ye - eee | ; = Be ¢ smcine, tetinsh astesl paca Peat Po Pott he inpetne’ asurnt we X worm + | : <prsee- | Wi doamens # — Rloaivisoo Feet _ View un | = | | mewn ‘There were no meetings, so you had a pretty focused block of | Bansjor ‘Knot ice that you had a feu context switches, jumping between different YouTube videos and briefly opening File Explorer. However, you | ‘also had some Tonger focused blocks, Like the 20-minute session where you watched a video on conblnatories. | | ime fo work on your skills. | aes ‘ne thing that stands out to we is that you might be spending a bit too much tine watching videos and not enough tine practicing your | moncone # ‘PROC Coding Skills. It's great that you're learning new concepts, but it's also inportant to apply them to real problems. | Bewue | * ‘or your next session, I'd suggest setting aside a dedicated block of time to work on a specific coding problem, Like a Leetcode | Wicotey, | Fcearog challenge. Try to minimize context switches and stay Focused on the problem at hand. This will help you build your coding muscles and | misccpmente |p reinforce the concepts you've been learning. | mrscine | og | Wopisnse || eo (© 2026-06-13 12:36 | 18:40 -> 12:34 | 25 sessions | Bcssncas Cearwnc] Learning & Development: th tim | [CODING] Coding: tm 54s | toma noe Mvp omer | Bron 18:40 ~ 18:40 [LEAWUING] [LEARING] Learning & Development (5s) chrone | = @ Laptop nouttoR | search window ties, | [LEAWUING] [LEARUING) Learning & Development (15h 49m) Laptop Monitor (bs) | 9:30 — 10:31 [LEARNING] [LEARNING] Learning & Development (295) chrone | > mn cistvecoudt| Aina uce Oe: (ee ee | ren BD rcxowe = 20:31 [LEARNING] ie doing #bevtoment (6s) File Explorer | 10 > @ > wisPe > Windows) > laptop monte | > @ombive Bim 1 — 30:31 [LEARIING] [LEARNING] Learning & Developeent (7s) chrome | Bheevp ann (0 onen atoo Giaie x + | > 5 voxtubecona. | > CED sere | twsa.cals08 7252ceeen Pinte 10% Windows CRN urs | v mmsrc ne | 5 Sime a9 reoeamsiet2 _Pyoansouce ile . | Bsc noseins zrosamsrson rie noe | DS Neneure i vorksunnny 1306520061817 Tet Document ery"
2026-06-14T21:04:19,laptop monitering - File Explorer,tm eetp monterng a | © © D> TWP > Windows (C) > lptop montring > ‘Seach gto montring a | tm % O @ CO Msn vee oo pnee | L dowicats # | Name ° owemeied ,tm eetp monterng a | © © D> TWP > Windows (C) > lptop montring > ‘Seach gto montring a | tm % O @ CO Msn vee oo pnee | L dowicats # | Name ° owemeied [pe ES | Hoccmnns # — Racinon osm 1108 Miso alco. 15D | Breas ¢ Mzcwysinene esas RSH Miso eGo. 1 | Mv # eos2ms 1s onfienoco. 1K | Boer 81 mene osams Ti) Miso bxelco.—7K8 | mcs sae Wi vot p Marae 20620615 WinlomBnaie 18 | > mconcorsss| — Bnonor osams iro owasneie 198 | > mcs const | Arima net o6am6 HS Mico eGo. 18 | > Or Bi rcsoue 20606 16 MaownSewce 78 | pOETD cont oat esas Rsk — Mico eGo. 38 | 5» monone Msco mean 20620615 Winlom Bae 6D | a singe nes ses0ne 0636 735 adowmseuce 3B | et Resins 21052061500 Pa ie aae | [Mroksmney ams ret7_tentoamen | 20am | hem socd 503%8 | a | ZFQoGg@Go0ePomesGCReravs Oo HO tte
2026-06-14T21:04:20,laptop monitering - File Explorer,"> TWePC > Windows’) > laptop monteing > | cater, | te arp monte | me ams 2260 | te roca? | > @onive | > @onoive | v mmsrc | > wnowe | > new eased | B ","> TWePC > Windows’) > laptop monteing > | cater, | te arp monte | me ams 2260 | te roca? | > @onive | > @onoive | v mmsrc | > wnowe | > new eased | B ewearsie | FB sav.co | Foor meine | Bevan | tester | Beene | B casecas | Mi tep Mentor | FB pinay poet | BD rcxove | PB secondo at | Micon ann | ZFQoGg@Go0ePomesGCReravs | Sot ew = | yon Soacefile | Prone co. | yon Soacefie | yon Soa ile | yon Soa fie | yon Soc ie | yon Soc file | ‘Search top monitring a | Oo oH w yell"
2026-06-14T21:04:22,activity_timeline - Excel,A ©) 7 fi) WEARUNG wong & Development | oy cea | ZFQoG@G00P OCmOAGCRBH EVE | gy see | 09 SN caw,A ©) 7 fi) WEARUNG wong & Development | oy cea | ZFQoG@G00P OCmOAGCRBH EVE | gy see | 09 SN caw
2026-06-14T21:04:23,activity_timeline - Excel,eome da GCRraE,eome da GCRraE
2026-06-14T21:04:24,activity_timeline - Excel,No readable content found.,
2026-06-14T21:04:25,activity_timeline - Excel,eomea Cera,eomea Cera
2026-06-14T21:04:26,activity_timeline - Excel,No readable content found.,
2026-06-14T21:04:27,activity_timeline - Excel,"© @ Laptop MONITOR |Search window es highs, OCR tet | uoteshin | Toes WOM | | (etap Monitor | YORE Gite | 0 Ye pte Costs AC °. LAPTOP MONITOR | | {RO ","© @ Laptop MONITOR |Search window es highs, OCR tet | uoteshin | Toes WOM | | (etap Monitor | YORE Gite | 0 Ye pte Costs AC °. LAPTOP MONITOR | | {RO > 55 yout con/uatehve Alien Pasco"
2026-06-14T21:04:44,primary_bucket - Excel,primary bucket,primary bucket
2026-06-14T21:04:46,laptop monitering - File Explorer,boo menteing x | © 5 2 © O> tar | arene) | SD sce | Ome Oe | nd ene | monte | Bey 6] menor | oor] Gots | cesseo|| Ose | mrstanoye | Bowe | manie | Mem,boo menteing x | © 5 2 © O> tar | arene) | SD sce | Ome Oe | nd ene | monte | Bey 6] menor | oor] Gots | cesseo|| Ose | mrstanoye | Bowe | manie | Memes | Rewwe | > menor] Bom | > tm CesbveCouat a | > eon | 2 | > eowone | pinta | © mite Done | EWES) men non | Narerveess | meas | ZFQog@Go0evPomedaGCeravs | > Windows(€) > laptop montaing > | Sot ew = | yon Soacefie | Prone co. | yon Soa ile | yon Soa fie | yon Soc ie | yon Soc file | ‘Search ptop monitering | 09 SN caw
2026-06-14T21:04:49,my & not - OneNote,No readable content found.,
2026-06-14T21:04:51,my & not - OneNote,Ldwibx)| | BAOwOCCOCOMeAOEC RE EOE 00 Fone tte,Ldwibx)| | BAOwOCCOCOMeAOEC RE EOE 00 Fone tte
2026-06-14T21:04:55,my & not - OneNote,No readable content found.,
2026-06-14T21:04:56,my & not - OneNote,OD © marot- omdote @-o«x | ia Home inst Orv Hilo Review View Help aseyncs| EE © | Cum) or —#— ae | Be snout — | ~ 7 apes | nO 9 Meow le,OD © marot- omdote @-o«x | ia Home inst Orv Hilo Review View Help aseyncs| EE © | Cum) or —#— ae | Be snout — | ~ 7 apes | nO 9 Meow le
2026-06-14T21:04:57,Laptop Monitor - Google Chrome,"@ Laptop MONITOR Ado reeshin2s | Tol apres 76 | Search window ties, highlights, OCR tet | Luptop mantering File oer wk smart - Notepad work summary No","@ Laptop MONITOR Ado reeshin2s | Tol apres 76 | Search window ties, highlights, OCR tet | Luptop mantering File oer wk smart - Notepad work summary Notepad | ‘me tegen | Monge oy | sumac No | xmucin vents! boo mentelng x © 5% © (> THRE > Wedom te) > ‘tos mondag x + |© > © O> THePC> Windows (6) | 1 Bote entering x + |©5 GO > TseC> Windows) > | {5p prc Pet Po Product Pro apart use astant workX _topmeting > Sst op erga ww 0. @O@ @ O8 > app montang > Ser gt montng a | Onn % © @ | laptop montering > Search laptop maitg 2 Onn % | worksmm Fle at View Wes es ae | 12 Wson-~ Bowe Oo] iewices # | Mame. ate rme39 x eo; = B 6 meine tents patie Pa (O@enre|8e cue teinsh ste — patente Po | moses ype ce"
2026-06-14T21:05:00,Meet – ojp-exko-fve - Google Chrome,X (Wi Meet-apatohe OK) B Kos Grogan % | © Uptep Mentor xt | PAkGmins Ox | € > SF @© reergeogiecomojp-eto-e Br Of | 2106 | olp-ecko-te ©) Schantenda Ye,X (Wi Meet-apatohe OK) B Kos Grogan % | © Uptep Mentor xt | PAkGmins Ox | € > SF @© reergeogiecomojp-eto-e Br Of | 2106 | olp-ecko-te ©) Schantenda Yeu preening) C==D «- | People x | Q Search for people | You are presenting | * INTHE MEETING. | Tea ete cee yor yee nore | ‘Share just a tab or a different window instead. @. ‘Coneibutors aos | Showy sereenanyway ) (_ Stop presenting 6m © | _Arwesh Sengupt . | 1 Sct ere : | « GY roweswsenana | sao6.amee @
2026-06-14T21:15:33,Meet – ojp-exko-fve - Google Chrome,€ > 6 @ menrscogeconvopr eo ve mr BAG | techarys Q_ Search for pe | Ng IN THE MEETING | screen or browser window. | low instead. obiclneleh) Contribut,€ > 6 @ menrscogeconvopr eo ve mr BAG | techarys Q_ Search for pe | Ng IN THE MEETING | screen or browser window. | low instead. obiclneleh) Contributors | NY 1 IR Your presenta | @ Anwesha Se
2026-06-14T21:15:34,Meet – ojp-exko-fve - Google Chrome,YO cownasroe XE Meet cip-e1ko-te GR) Bares -cwoqcovs % | © Laptop Monitor x oF + Ask Gemini o x | Shubhobrata Bhattacharya Q_ Search | IN THE MEETING ,YO cownasroe XE Meet cip-e1ko-te GR) Bares -cwoqcovs % | © Laptop Monitor x oF + Ask Gemini o x | Shubhobrata Bhattacharya Q_ Search | IN THE MEETING | ser window. | By Contributors | More options for Anwesha #| Soho | Sengupta 1 ‘yy = Meet | ‘Anwesha Sengupta | # Soho | Lm Youre | ¥ 8 Anwe | BQ0G®@00%PCmea | 709 oom Qt e
2026-06-14T21:15:35,Meet – ojp-exko-fve - Google Chrome,"96 © mmecaeconij-eo-e | You are presenting | ‘To avoid an infty miro, dont share your entire screen or browser window. | ‘Share usta tab ora different","96 © mmecaeconij-eo-e | You are presenting | ‘To avoid an infty miro, dont share your entire screen or browser window. | ‘Share usta tab ora different window instead. | 200 eae ult es"
2026-06-14T21:15:37,Meet – ojp-exko-fve - Google Chrome,© covmasrop X (Wi Meet-apatohe OK) B Kos Grogan | © 6@ mmecacae cone | % | © Uptep Mentor xt | Shubhobrata Bhattacharya | BQ2Q0GOG00°8 | meuGGere | Be,© covmasrop X (Wi Meet-apatohe OK) B Kos Grogan | © 6@ mmecacae cone | % | © Uptep Mentor xt | Shubhobrata Bhattacharya | BQ2Q0GOG00°8 | meuGGere | Ber OF: | People | IN THE ME!
2026-06-14T21:15:38,Meet – ojp-exko-fve - Google Chrome,People | Shubhobrata Bhattacharya Q Ss | HQ0B@00%POmMeNGCRLEEVE - | 8S eH yagi,People | Shubhobrata Bhattacharya Q Ss | HQ0B@00%POmMeNGCRLEEVE - | 8S eH yagi
2026-06-14T21:15:39,Meet – ojp-exko-fve - Google Chrome,Y) © cavnassoe XB Meet-apetone — @ XB AM Key croacows % | © Uptep Mentor xt Phkemins OX | © > © © meergoogleconicip-eto-ve Be Bf: | People | IN THE ME,Y) © cavnassoe XB Meet-apetone — @ XB AM Key croacows % | © Uptep Mentor xt Phkemins OX | © > © © meergoogleconicip-eto-ve Be Bf: | People | IN THE MEETING | Contributors | EN FH MD cosas #
2026-06-14T21:15:40,Meet – ojp-exko-fve - Google Chrome,Y) © cavnassoe x | W Wet Gretohe GX) B anres-coqins | @ Laptop Monitor xt Phkemins OX | © > © © meergeodieconvop o-he Sx OF | 2118 | ojp-exko-fve © [Z,"Y) © cavnassoe x | W Wet Gretohe GX) B anres-coqins | @ Laptop Monitor xt Phkemins OX | © > © © meergeodieconvop o-he Sx OF | 2118 | ojp-exko-fve © [Z) SobomMondel (You, presenting) Gzzz «:: | People x | nota atch Q Search fr people | Youre presenting | Te avoid an tity mir dont share your ete screen or browser window. | ‘Shar jst ta oa diferent window instead. ey Contrbutor. a4 | Stowmy screen anyway) (_ Stop presenting | owen sents | CaF RSOOHF | 200 ow tle"
2026-06-14T21:15:44,Meet – ojp-exko-fve - Google Chrome,"XW Meet-apetone — @ XB AM Key croacows % | © Uptep Mentor « | HhkGemisi OX | Se eres mr OA | 2145 | ojp-exko-tve © [i] SchomMondal (You, presenting) [","XW Meet-apetone — @ XB AM Key croacows % | © Uptep Mentor « | HhkGemisi OX | Se eres mr OA | 2145 | ojp-exko-tve © [i] SchomMondal (You, presenting) [sop presenting ED | People x | Q Search for people | A SctemMond tou). | « GY rmenaserann — @ | CF ESCORT a | 200 eae ult es"
2026-06-14T21:15:45,Meet – ojp-exko-fve - Google Chrome,¥) © covmssse X (Wi Metsapetohe OK) B Ake -crogcous % | © Uptep Mentor xt | © > © @ necrspotecomp-ao-he | 2145 | ojp-exko-tve © | Bt Add people | Q Se,¥) © covmssse X (Wi Metsapetohe OK) B Ake -crogcous % | © Uptep Mentor xt | © > © @ necrspotecomp-ao-he | 2145 | ojp-exko-tve © | Bt Add people | Q Search for people | ay Contre da | SchomMendl(eu) | ‘Anwesha Sengupta ‘Soho Mondal
2026-06-14T21:18:43,(56) WhatsApp - Google Chrome,No readable content found.,
2026-06-14T21:18:44,(55) WhatsApp - Google Chrome,¥ © covmcise x @ x | Banees-« x | © pop me xt + Ask Gemini o x | © > © 5 webatatspcom Gr oF | EB whatsApp Subhroto It 6 Project Head O- a: | om ra bos,¥ © covmcise x @ x | Banees-« x | © pop me xt + Ask Gemini o x | © > © 5 webatatspcom Gr oF | EB whatsApp Subhroto It 6 Project Head O- a: | om ra bosch tahole? | Archived 2 fay caso | & B £62827 offal Group ete ingen pace. wewihve acl | GR Electrical Engineers 2023-27 Batch + & | GD ices amar ets aat ote pare | @ ‘Cholo Sohom. Bos jak | @ IGG H.-Y TTA | e _Subhroto lit G Project Head = le | Fon kore ech | @ ‘Ankita Mukeree Nt Ece vintoregecs | fe) ves | ® Bi 0:09 or wndows + Ogrom | HBQ0G@e0°f ome seen | AO 0 NE HD srocanas
2026-06-14T21:18:45,(55) WhatsApp - Google Chrome,+ © cavmasiee Rw et-opetore — @ x | © > © & mebuhatappcom | EB WhatsApp | ‘AL unweads7—Favourtes Groupes = | EE:TnP-Cell Updates Official Group Taresy,"+ © cavmasiee Rw et-opetore — @ x | © > © & mebuhatappcom | EB WhatsApp | ‘AL unweads7—Favourtes Groupes = | EE:TnP-Cell Updates Official Group Taresy | Eswar Bpc Ohires B | OG TARGET HTT ne | Ly Fa: @Comedy En S | ‘2, Subhroto it G Project Head moe | Fjoinkore gechi | ‘Ankita Mukherjee Nit Ece 954 | Mom 25 | © Hest doesit rst some frends 99 ae you | ‘Tennistha Nit Ee 44s | QSicker o | ieee 432 420 | Ce eee | B Wks -croqcond % | © Uptep Mentor | 2 Subhroto it ¢ Project Head | Kal amea bosch tahoe? «o> | ‘Gets things in pace we wil have a cal, | amar ektu raat ohote pare so.) | Chole Sohom Sosa jak. | Join kre gee 3 5 | + Phkemins OX | hay Bi 0. | 55 metgrogecom sax | > | mectze | Vand L | ovare | AO 0 OHM oct"
2026-06-14T21:18:46,(55) WhatsApp - Google Chrome,Unreod 57 Favours Groups 15 | ‘Ankita Mukherjee Nit Ece west | Mom 125 | (© Nesta doesrit rt some friends 99 ae you. | ‘Tannistha Nit Ee 5 | Ostcker °,"Unreod 57 Favours Groups 15 | ‘Ankita Mukherjee Nit Ece west | Mom 125 | (© Nesta doesrit rt some friends 99 ae you. | ‘Tannistha Nit Ee 5 | Ostcker ° | WeEEA3.2 20 | Asha ts been aweck since the meet nds. @) | Mahim eee 1 va | Placement discussion ws0 | ‘~Prateck 20253218 added 491 98965 8521 | hata once | B Wks -croqcond % | © Uptep Mentor | 2 Subhroto tt ¢ Project Head | Kal amea bosch tahoe? «o> | ‘Gets things in pace we wil have a cal, | amar ektu raat ohote pare so.) | hel Sobom. 808k 3 | > deena tin | Join kre gee 3 5 | +O Greeresnee | Phkemins OX | Ge Bim: | hay eas0 | $5 mete con tax | ups Amwesha se... | Sohom Mon.. | <CauR> | 200 eae yale"
